都道府県,市区町村,避難所名,住所,緯度,経度,避難所,一時避難所,広域避難所,地震,風水害,津波,収容人数,備蓄品,備考
岡山県,真庭市,中倉集会所,岡山県真庭市別所4663,35.025545468355,133.67897881952,1,0,0,-,-,-,8人,,避難施設
岡山県,和気郡和気町,働コミュニティハウス,岡山県和気郡和気町,34.820870420991,134.19723040047,1,0,0,-,-,-,,,避難場所
岡山県,浅口市,竜南保育園,岡山県浅口市寄島町3203-1,34.493551587919,133.59349210414,1,0,0,1,1,1,30人,,避難場所・避難所
岡山県,備前市,大西会館,岡山県備前市寒河3402-1,34.749497166193,134.28786060851,-,-,-,-,-,-,,,避難場所
岡山県,備前市,日生市民会館,岡山県備前市日生町日生241-87,34.733844613808,134.2740487113,1,0,0,-,-,-,1050人,,避難場所・避難所
岡山県,笠岡市,神島外公民館,岡山県笠岡市神島外浦1636-1,34.451008878482,133.51393562579,1,0,0,1,1,1,97人,,避難所
岡山県,備前市,和意谷公民館,岡山県備前市和意谷1423,34.873652481282,134.22059460263,-,-,-,-,-,-,50人,,避難場所
岡山県,高梁市,横田農村生活改善センター,岡山県高梁市巨瀬町3931-5,34.878462191724,133.62603020323,1,0,0,-,-,-,,,避難所
岡山県,赤磐市,小瀬木転作研修・加工施設,岡山県赤磐市,34.785134562732,134.0950404173,1,0,0,-,-,-,,,１次避難所
岡山県,真庭市,千町多目的集会施設,岡山県真庭市蒜山下福田1113-1,35.278084732664,133.68503646288,1,0,0,-,-,-,30人,,避難所・避難施設
岡山県,倉敷市,倉敷東小学校,岡山県倉敷市鶴形2丁目6-10,34.599547653119,133.77199186727,1,0,0,-,-,-,3210人,,避難所
岡山県,岡山市北区,特別養護老人ホーム旭川敬老園,岡山県岡山市北区祇園866,34.707954440707,133.95779740521,-,-,-,-,-,-,,,福祉避難所
岡山県,倉敷市,真備陵南高等学校,岡山県倉敷市真備町箭田1769-1,34.6280522453,133.68894827784,1,0,0,-,-,-,190人,,避難所
岡山県,総社市,岡山県立総社高等学校屋内,岡山県総社市総社3-9-1,34.676419937094,133.75624156517,1,0,0,-,-,-,1456人,,避難予定場所
岡山県,総社市,常盤小学校屋内,岡山県総社市三輪926,34.666860107954,133.73825431585,1,0,0,-,-,-,1070人,,避難予定場所
岡山県,高梁市,備中総合センター,岡山県高梁市備中町布賀29-2,34.786901350809,133.45669222913,1,0,0,-,-,-,,,避難所
岡山県,岡山市東区,西大寺グリーンテラス,岡山県岡山市東区西大寺南1丁目2-1,34.65203718974,134.02824608649,1,0,0,0,1,1,,,避難所
岡山県,美作市,八幡集会所,岡山県美作市古町,35.127677660531,134.32772727467,1,0,0,-,-,-,,,避難場所・避難所
岡山県,倉敷市,公民館岡田分館,岡山県倉敷市真備町岡田271,34.646411472834,133.70976794496,1,0,0,-,-,-,880人,,避難所
岡山県,赤磐市,和田地区多目的集会所,岡山県赤磐市,34.742918555959,133.99992813683,1,0,0,-,-,-,,,１次避難所
岡山県,新見市,大佐海洋センター,岡山県新見市大佐小部2248-1,35.078096052018,133.55180495879,1,0,0,-,-,-,300人,,避難所
岡山県,赤磐市,津崎コミュニティハウス,岡山県赤磐市津崎615番地4,34.77714897201,134.01749169314,1,0,0,-,-,-,,,１次避難所
岡山県,岡山市中区,富山小学校,岡山県岡山市中区福泊233,34.655180500448,133.97441515866,1,0,0,0,1,1,16248人,,避難所
岡山県,都窪郡早島町,西コミュニティセンター,岡山県都窪郡早島町早島2818-1,34.605064572337,133.80935474962,1,0,0,-,-,-,50人,,避難場所・避難所
