1,v01,JGD2000,2016/8/5 15:30,2.01608E+13,99,[gis][pga][al][ah][sinj],jshis,M1,4530,
2,130.85625,30.441666,130.859376,30.44375,4.3,77.98842,4530563821,0,0,0
2,130.859376,30.441666,130.8625,30.44375,4.3,86.759868,4530563822,0,0,0
2,130.85625,30.44375,130.859376,30.445833,4.3,76.828953,4530563823,0,0,0
2,130.859376,30.44375,130.8625,30.445833,4.3,85.600401,4530563824,0,0,0
2,130.850001,30.447916,130.853126,30.45,4.3,86.576491,4530563833,0,0,0
2,130.85625,30.445833,130.859376,30.447916,4.3,85.26469,4530563841,0,0,0
2,130.859376,30.445833,130.8625,30.447916,4.3,75.669487,4530563842,0,0,0
2,130.85625,30.447916,130.859376,30.45,4.3,85.752736,4530563843,0,0,0
2,130.859376,30.447916,130.8625,30.45,4.3,76.157532,4530563844,0,0,0
2,130.862499,30.441666,130.865626,30.44375,4.3,77.164664,4530563911,0,0,0
2,130.865626,30.441666,130.868751,30.44375,4.3,85.936112,4530563912,0,0,0
2,130.862499,30.44375,130.865626,30.445833,4.3,76.005197,4530563913,0,0,0
2,130.865626,30.44375,130.868751,30.445833,4.3,84.776645,4530563914,0,0,0
2,130.868751,30.441666,130.871875,30.44375,4.3,76.340908,4530563921,0,0,0
2,130.868751,30.44375,130.871875,30.445833,4.3,75.181441,4530563923,0,0,0
2,130.871875,30.44375,130.875001,30.445833,4.3,83.952889,4530563924,0,0,0
2,130.862499,30.445833,130.865626,30.447916,4.3,84.440935,4530563931,0,0,0
2,130.865626,30.445833,130.868751,30.447916,4.3,74.845731,4530563932,0,0,0
2,130.862499,30.447916,130.865626,30.45,4.3,84.92898,4530563933,0,0,0
2,130.865626,30.447916,130.868751,30.45,4.3,75.333776,4530563934,0,0,0
2,130.868751,30.445833,130.871875,30.447916,4.3,83.617179,4530563941,0,0,0
2,130.871875,30.445833,130.875001,30.447916,4.3,74.021975,4530563942,0,0,0
2,130.868751,30.447916,130.871875,30.45,4.3,84.105224,4530563943,0,0,0
2,130.871875,30.447916,130.875001,30.45,4.3,74.51002,4530563944,0,0,0
2,130.85625,30.45,130.859376,30.452083,4.3,79.9406,4530564821,0,0,0
2,130.859376,30.45,130.8625,30.452083,4.3,88.712048,4530564822,0,0,0
2,130.85625,30.452083,130.859376,30.454166,4.3,83.723669,4530564823,0,0,0
2,130.859376,30.452083,130.8625,30.454166,4.3,74.128465,4530564824,0,0,0
2,130.859376,30.454166,130.8625,30.45625,4.3,78.73529,4530564842,0,0,0
2,130.862499,30.45,130.865626,30.452083,4.3,79.116844,4530564911,0,0,0
2,130.865626,30.45,130.868751,30.452083,4.3,87.888292,4530564912,0,0,0
2,130.862499,30.452083,130.865626,30.454166,4.3,82.899913,4530564913,0,0,0
2,130.865626,30.452083,130.868751,30.454166,4.3,91.671361,4530564914,0,0,0
2,130.868751,30.45,130.871875,30.452083,4.3,78.293089,4530564921,0,0,0
2,130.871875,30.45,130.875001,30.452083,4.3,87.064537,4530564922,0,0,0
2,130.868751,30.452083,130.871875,30.454166,4.3,82.076157,4530564923,0,0,0
2,130.871875,30.452083,130.875001,30.454166,4.3,90.847605,4530564924,0,0,0
2,130.862499,30.454166,130.865626,30.45625,4.3,87.506738,4530564931,0,0,0
2,130.865626,30.454166,130.868751,30.45625,4.3,77.911534,4530564932,0,0,0
2,130.862499,30.45625,130.865626,30.458333,4.3,84.989626,4530564933,0,0,0
2,130.865626,30.45625,130.868751,30.458333,4.3,75.394422,4530564934,0,0,0
2,130.868751,30.454166,130.871875,30.45625,4.3,86.682982,4530564941,0,0,0
2,130.871875,30.454166,130.875001,30.45625,4.3,77.087778,4530564942,0,0,0
2,130.868751,30.45625,130.871875,30.458333,4.3,84.16587,4530564943,0,0,0
2,130.871875,30.458333,130.875001,30.460416,4.3,82.472514,4530565922,0,0,0
2,130.868751,30.460416,130.871875,30.4625,4.3,75.302734,4530565923,0,0,0
2,130.871875,30.460416,130.875001,30.4625,4.3,84.074182,4530565924,0,0,0
2,130.871875,30.46875,130.875001,30.470833,4.3,90.480852,4530566924,0,0,0
2,130.871875,30.470833,130.875001,30.472916,4.3,86.606096,4530566942,0,0,0
2,130.965625,30.425,130.968751,30.427083,4.3,75.731571,4530571712,0,0,0
2,130.965625,30.439583,130.968751,30.441666,4.3,74.73924,4530572734,0,0,0
2,130.956249,30.44375,130.959376,30.445833,4.3,82.015511,4530573623,0,0,0
2,130.956249,30.445833,130.959376,30.447916,4.3,90.451248,4530573641,0,0,0
2,130.959376,30.447916,130.962501,30.45,4.3,81.34409,4530573644,0,0,0
2,130.962501,30.441666,130.965625,30.44375,4.3,82.351222,4530573711,0,0,0
2,130.962501,30.44375,130.965625,30.445833,4.3,81.191755,4530573713,0,0,0
2,130.965625,30.44375,130.968751,30.445833,4.3,89.963203,4530573714,0,0,0
2,130.968751,30.44375,130.971875,30.445833,4.3,80.367999,4530573723,0,0,0
2,130.875001,30.452083,130.878125,30.454166,4.3,81.252401,4530574013,0,0,0
2,130.875001,30.454166,130.878125,30.45625,4.3,85.859226,4530574031,0,0,0
2,130.875001,30.45625,130.878125,30.458333,4.3,83.342114,4530574033,0,0,0
2,130.875001,30.458333,130.878125,30.460416,4.3,91.243962,4530575011,0,0,0
2,130.875001,30.460416,130.878125,30.4625,4.3,74.478978,4530575013,0,0,0
2,130.875001,30.4625,130.878125,30.464583,4.3,74.433134,4530575031,0,0,0
2,130.875001,30.464583,130.878125,30.466666,4.3,74.38729,4530575033,0,0,0
2,130.878124,30.464583,130.881251,30.466666,4.3,83.158738,4530575034,0,0,0
2,130.962501,30.460416,130.965625,30.4625,4.3,81.313048,4530575713,0,0,0
2,130.965625,30.460416,130.968751,30.4625,4.3,90.084496,4530575714,0,0,0
2,130.962501,30.464583,130.965625,30.466666,4.3,81.221359,4530575733,0,0,0
2,130.875001,30.466666,130.878125,30.46875,4.3,76.812713,4530576011,0,0,0
2,130.878124,30.466666,130.881251,30.46875,4.3,85.584161,4530576012,0,0,0
2,130.875001,30.46875,130.878125,30.470833,4.3,80.885649,4530576013,0,0,0
2,130.878124,30.46875,130.881251,30.470833,4.3,89.657097,4530576014,0,0,0
2,130.881251,30.466666,130.884376,30.46875,4.3,75.988957,4530576021,0,0,0
2,130.881251,30.46875,130.884376,30.470833,4.3,80.061893,4530576023,0,0,0
2,130.875001,30.470833,130.878125,30.472916,4.3,77.010892,4530576031,0,0,0
2,130.878124,30.470833,130.881251,30.472916,4.3,85.78234,4530576032,0,0,0
2,130.878124,30.472916,130.881251,30.475,4.3,73.959891,4530576034,0,0,0
2,130.881251,30.470833,130.884376,30.472916,4.3,76.187136,4530576041,0,0,0
2,130.881251,30.472916,130.884376,30.475,4.3,82.731339,4530576043,0,0,0
2,130.884376,30.472916,130.8875,30.475,4.3,91.502787,4530576044,0,0,0
2,130.962501,30.466666,130.965625,30.46875,4.3,83.646783,4530576711,0,0,0
2,130.962501,30.46875,130.965625,30.470833,4.3,87.719718,4530576713,0,0,0
2,130.878124,30.475,130.881251,30.477083,4.3,89.275542,4530577012,0,0,0
2,130.875001,30.477083,130.878125,30.479166,4.3,86.224541,4530577013,0,0,0
2,130.878124,30.477083,130.881251,30.479166,4.3,76.629337,4530577014,0,0,0
2,130.881251,30.475,130.884376,30.477083,4.3,79.680338,4530577021,0,0,0
2,130.884376,30.475,130.8875,30.477083,4.3,88.451786,4530577022,0,0,0
2,130.881251,30.477083,130.884376,30.479166,4.3,85.400785,4530577023,0,0,0
2,130.884376,30.477083,130.8875,30.479166,4.3,75.805581,4530577024,0,0,0
2,130.878124,30.48125,130.881251,30.483333,4.3,89.717743,4530577034,0,0,0
2,130.881251,30.479166,130.884376,30.48125,4.3,73.578336,4530577041,0,0,0
2,130.884376,30.479166,130.8875,30.48125,4.3,82.349784,4530577042,0,0,0
2,130.884376,30.48125,130.8875,30.483333,4.3,88.893987,4530577044,0,0,0
2,130.8875,30.479166,130.890626,30.48125,4.3,91.121232,4530577131,0,0,0
2,130.890626,30.479166,130.89375,30.48125,4.3,81.526028,4530577132,0,0,0
2,130.8875,30.48125,130.890626,30.483333,4.3,79.298783,4530577133,0,0,0
2,130.890626,30.48125,130.89375,30.483333,4.3,88.070231,4530577134,0,0,0
2,130.881251,30.483333,130.884376,30.485416,4.3,87.490498,4530578021,0,0,0
2,130.884376,30.483333,130.8875,30.485416,4.3,77.895294,4530578022,0,0,0
2,130.884376,30.485416,130.8875,30.4875,4.3,77.31556,4530578024,0,0,0
2,130.881251,30.4875,130.884376,30.489583,4.3,87.154787,4530578041,0,0,0
2,130.884376,30.4875,130.8875,30.489583,4.3,77.559583,4530578042,0,0,0
2,130.8875,30.483333,130.890626,30.485416,4.3,86.666742,4530578111,0,0,0
2,130.890626,30.483333,130.89375,30.485416,4.3,77.071538,4530578112,0,0,0
2,130.8875,30.485416,130.890626,30.4875,4.3,86.087009,4530578113,0,0,0
2,130.890626,30.485416,130.89375,30.4875,4.3,76.491805,4530578114,0,0,0
2,130.893749,30.483333,130.896876,30.485416,4.3,85.842986,4530578121,0,0,0
2,130.893749,30.485416,130.896876,30.4875,4.3,85.263253,4530578123,0,0,0
2,130.896876,30.485416,130.900001,30.4875,4.3,75.668049,4530578124,0,0,0
2,130.8875,30.4875,130.890626,30.489583,4.3,86.331031,4530578131,0,0,0
2,130.890626,30.4875,130.89375,30.489583,4.3,76.735827,4530578132,0,0,0
2,130.890626,30.489583,130.89375,30.491666,4.3,87.39881,4530578134,0,0,0
2,130.893749,30.4875,130.896876,30.489583,4.3,85.507275,4530578141,0,0,0
2,130.896876,30.4875,130.900001,30.489583,4.3,75.912071,4530578142,0,0,0
2,130.893749,30.489583,130.896876,30.491666,4.3,77.803606,4530578143,0,0,0
2,130.896876,30.489583,130.900001,30.491666,4.3,86.575054,4530578144,0,0,0
2,130.900001,30.489583,130.903125,30.491666,4.3,76.97985,4530578233,0,0,0
2,130.903125,30.489583,130.906251,30.491666,4.3,85.751298,4530578234,0,0,0
2,130.890626,30.491666,130.89375,30.49375,4.3,82.166408,4530579112,0,0,0
2,130.893749,30.491666,130.896876,30.49375,4.3,90.937856,4530579121,0,0,0
2,130.896876,30.491666,130.900001,30.49375,4.3,81.342652,4530579122,0,0,0
2,130.896876,30.49375,130.900001,30.495833,4.3,76.934006,4530579124,0,0,0
2,130.900001,30.491666,130.903125,30.49375,4.3,90.1141,4530579211,0,0,0
2,130.903125,30.491666,130.906251,30.49375,4.3,80.518896,4530579212,0,0,0
2,130.900001,30.49375,130.903125,30.495833,4.3,85.705454,4530579213,0,0,0
2,130.903125,30.49375,130.906251,30.495833,4.3,76.11025,4530579214,0,0,0
2,130.906251,30.491666,130.909375,30.49375,4.3,89.290344,4530579221,0,0,0
2,130.906251,30.49375,130.909375,30.495833,4.3,84.881698,4530579223,0,0,0
2,130.909374,30.49375,130.912501,30.495833,4.3,75.286494,4530579224,0,0,0
2,130.900001,30.495833,130.903125,30.497916,4.3,82.120563,4530579231,0,0,0
2,130.903125,30.495833,130.906251,30.497916,4.3,90.892012,4530579232,0,0,0
2,130.903125,30.497916,130.906251,30.5,4.3,80.183185,4530579234,0,0,0
2,130.906251,30.495833,130.909375,30.497916,4.3,81.296808,4530579241,0,0,0
2,130.912501,30.497916,130.915626,30.5,4.3,88.130877,4530579333,0,0,0
2,130.909374,30.502083,130.912501,30.504166,4.3,85.903632,4530670224,0,0,0
2,130.909374,30.504166,130.912501,30.50625,4.3,84.79001,4530670242,0,0,0
2,130.906251,30.50625,130.909375,30.508333,4.3,74.904939,4530670243,0,0,0
2,130.909374,30.50625,130.912501,30.508333,4.3,83.676387,4530670244,0,0,0
2,130.912501,30.5,130.915626,30.502083,4.3,87.017255,4530670311,0,0,0
2,130.912501,30.502083,130.915626,30.504166,4.3,76.308428,4530670313,0,0,0
2,130.912501,30.504166,130.915626,30.50625,4.3,75.194806,4530670331,0,0,0
2,130.915626,30.504166,130.91875,30.50625,4.3,83.966254,4530670332,0,0,0
2,130.912501,30.50625,130.915626,30.508333,4.3,74.081183,4530670333,0,0,0
2,130.915626,30.50625,130.91875,30.508333,4.3,82.852631,4530670334,0,0,0
2,130.934375,30.504166,130.937501,30.50625,4.3,81.494986,4530670442,0,0,0
2,130.909374,30.508333,130.912501,30.510416,4.3,73.791316,4530671222,0,0,0
2,130.909374,30.510416,130.912501,30.5125,4.3,82.272898,4530671224,0,0,0
2,130.909374,30.5125,130.912501,30.514583,4.3,81.983031,4530671242,0,0,0
2,130.912501,30.508333,130.915626,30.510416,4.3,82.562765,4530671311,0,0,0
2,130.915626,30.508333,130.91875,30.510416,4.3,91.334213,4530671312,0,0,0
2,130.912501,30.510416,130.915626,30.5125,4.3,91.044346,4530671313,0,0,0
2,130.915626,30.510416,130.91875,30.5125,4.3,81.449142,4530671314,0,0,0
2,130.91875,30.508333,130.921876,30.510416,4.3,81.739009,4530671321,0,0,0
2,130.91875,30.510416,130.921876,30.5125,4.3,90.22059,4530671323,0,0,0
2,130.921876,30.510416,130.925,30.5125,4.3,80.625386,4530671324,0,0,0
2,130.912501,30.5125,130.915626,30.514583,4.3,90.754479,4530671331,0,0,0
2,130.915626,30.5125,130.91875,30.514583,4.3,81.159275,4530671332,0,0,0
2,130.912501,30.514583,130.915626,30.516666,4.3,90.464613,4530671333,0,0,0
2,130.915626,30.514583,130.91875,30.516666,4.3,80.869409,4530671334,0,0,0
2,130.91875,30.5125,130.921876,30.514583,4.3,89.930723,4530671341,0,0,0
2,130.921876,30.5125,130.925,30.514583,4.3,80.335519,4530671342,0,0,0
2,130.91875,30.514583,130.921876,30.516666,4.3,89.640857,4530671343,0,0,0
2,130.921876,30.514583,130.925,30.516666,4.3,80.045653,4530671344,0,0,0
2,130.924999,30.5125,130.928126,30.514583,4.3,89.106967,4530671431,0,0,0
2,130.928126,30.5125,130.931251,30.514583,4.3,79.511764,4530671432,0,0,0
2,130.91875,30.51875,130.921876,30.520833,4.3,80.289675,4530672323,0,0,0
2,130.921876,30.51875,130.925,30.520833,4.3,89.061123,4530672324,0,0,0
2,130.915626,30.520833,130.91875,30.522916,4.3,89.595013,4530672332,0,0,0
2,130.91875,30.520833,130.921876,30.522916,4.3,79.999809,4530672341,0,0,0
2,130.921876,30.520833,130.925,30.522916,4.3,88.771257,4530672342,0,0,0
2,130.91875,30.522916,130.921876,30.525,4.3,79.709942,4530672343,0,0,0
2,130.921876,30.522916,130.925,30.525,4.3,88.48139,4530672344,0,0,0
2,130.924999,30.516666,130.928126,30.51875,4.3,79.755786,4530672411,0,0,0
2,130.928126,30.516666,130.931251,30.51875,4.3,88.527234,4530672412,0,0,0
2,130.924999,30.51875,130.928126,30.520833,4.3,79.465919,4530672413,0,0,0
2,130.924999,30.520833,130.928126,30.522916,4.3,79.176053,4530672431,0,0,0
2,130.928126,30.520833,130.931251,30.522916,4.3,87.947501,4530672432,0,0,0
2,130.924999,30.522916,130.928126,30.525,4.3,78.886186,4530672433,0,0,0
2,130.928126,30.522916,130.931251,30.525,4.3,87.657634,4530672434,0,0,0
2,130.91875,30.525,130.921876,30.527083,4.3,79.420075,4530673321,0,0,0
2,130.921876,30.525,130.925,30.527083,4.3,88.191523,4530673322,0,0,0
2,130.921876,30.527083,130.925,30.529166,4.3,87.901657,4530673324,0,0,0
2,130.921876,30.529166,130.925,30.53125,4.3,78.016586,4530673342,0,0,0
2,130.924999,30.525,130.928126,30.527083,4.3,78.596319,4530673411,0,0,0
2,130.928126,30.525,130.931251,30.527083,4.3,87.367768,4530673412,0,0,0
2,130.924999,30.527083,130.928126,30.529166,4.3,78.306453,4530673413,0,0,0
2,130.931251,30.527083,130.934375,30.529166,4.3,77.482697,4530673423,0,0,0
2,130.928126,30.529166,130.931251,30.53125,4.3,77.19283,4530673432,0,0,0
2,130.924999,30.53125,130.928126,30.533333,4.3,85.674412,4530673433,0,0,0
2,130.928126,30.53125,130.931251,30.533333,4.3,76.079208,4530673434,0,0,0
2,130.931251,30.529166,130.934375,30.53125,4.3,85.964278,4530673441,0,0,0
2,130.931251,30.53125,130.934375,30.533333,4.3,84.850656,4530673443,0,0,0
2,130.934375,30.53125,130.937501,30.533333,4.3,75.255452,4530673444,0,0,0
2,130.978126,30.525,130.98125,30.527083,4.3,80.77772,4530673812,0,0,0
2,130.98125,30.529166,130.984376,30.53125,4.3,79.374231,4530673841,0,0,0
2,130.984376,30.529166,130.9875,30.53125,4.3,88.145679,4530673842,0,0,0
2,130.987499,30.525,130.990626,30.527083,4.3,88.725413,4530673911,0,0,0
2,130.987499,30.527083,130.990626,30.529166,4.3,88.435546,4530673913,0,0,0
2,130.990626,30.527083,130.993751,30.529166,4.3,78.840342,4530673914,0,0,0
2,130.990626,30.529166,130.993751,30.53125,4.3,87.321923,4530673932,0,0,0
2,130.924999,30.533333,130.928126,30.535416,4.3,75.789341,4530674411,0,0,0
2,130.928126,30.533333,130.931251,30.535416,4.3,84.560789,4530674412,0,0,0
2,130.924999,30.535416,130.928126,30.5375,4.3,84.270922,4530674413,0,0,0
2,130.928126,30.535416,130.931251,30.5375,4.3,74.675719,4530674414,0,0,0
2,130.931251,30.533333,130.934375,30.535416,4.3,74.965585,4530674421,0,0,0
2,130.931251,30.535416,130.934375,30.5375,4.3,83.447167,4530674423,0,0,0
2,130.934375,30.535416,130.937501,30.5375,4.3,73.851963,4530674424,0,0,0
2,130.928126,30.5375,130.931251,30.539583,4.3,74.385852,4530674432,0,0,0
2,130.928126,30.539583,130.931251,30.541666,4.3,74.095985,4530674434,0,0,0
2,130.931251,30.5375,130.934375,30.539583,4.3,83.1573,4530674441,0,0,0
2,130.934375,30.5375,130.937501,30.539583,4.3,73.562096,4530674442,0,0,0
2,130.931251,30.539583,130.934375,30.541666,4.3,82.867433,4530674443,0,0,0
2,130.937501,30.5375,130.940625,30.539583,4.3,82.333544,4530674531,0,0,0
2,130.937501,30.539583,130.940625,30.541666,4.3,82.043677,4530674533,0,0,0
2,130.984376,30.533333,130.9875,30.535416,4.3,77.146986,4530674822,0,0,0
2,130.98125,30.535416,130.984376,30.5375,4.3,76.85712,4530674823,0,0,0
2,130.978126,30.5375,130.98125,30.539583,4.3,86.162457,4530674832,0,0,0
2,130.928126,30.541666,130.931251,30.54375,4.3,83.401322,4530675412,0,0,0
2,130.934375,30.541666,130.937501,30.54375,4.3,82.577567,4530675422,0,0,0
2,130.931251,30.54375,130.934375,30.545833,4.3,73.516252,4530675423,0,0,0
2,130.934375,30.54375,130.937501,30.545833,4.3,82.2877,4530675424,0,0,0
2,130.931251,30.545833,130.934375,30.547916,4.3,91.593037,4530675441,0,0,0
2,130.934375,30.545833,130.937501,30.547916,4.3,81.997833,4530675442,0,0,0
2,130.931251,30.547916,130.934375,30.55,4.3,82.531723,4530675443,0,0,0
2,130.934375,30.547916,130.937501,30.55,4.3,91.303171,4530675444,0,0,0
2,130.937501,30.541666,130.940625,30.54375,4.3,91.349015,4530675511,0,0,0
2,130.937501,30.545833,130.940625,30.547916,4.3,90.769281,4530675531,0,0,0
2,130.937501,30.547916,130.940625,30.55,4.3,81.707967,4530675533,0,0,0
2,130.940624,30.547916,130.943751,30.55,4.3,90.479415,4530675534,0,0,0
2,130.937501,30.55,130.940625,30.552083,4.3,79.770588,4530676511,0,0,0
2,130.940624,30.55,130.943751,30.552083,4.3,88.542036,4530676512,0,0,0
2,130.937501,30.552083,130.940625,30.554166,4.3,77.83321,4530676513,0,0,0
2,130.940624,30.552083,130.943751,30.554166,4.3,86.604658,4530676514,0,0,0
2,130.946876,30.55,130.95,30.552083,4.3,87.71828,4530676522,0,0,0
2,130.943751,30.552083,130.946876,30.554166,4.3,77.009454,4530676523,0,0,0
2,130.940624,30.554166,130.943751,30.55625,4.3,83.843524,4530676532,0,0,0
2,130.937501,30.55625,130.940625,30.558333,4.3,80.258633,4530676533,0,0,0
2,130.940624,30.55625,130.943751,30.558333,4.3,89.030081,4530676534,0,0,0
2,130.993751,30.55,130.996875,30.552083,4.3,90.723437,4530676921,0,0,0
2,130.996875,30.55,131.000001,30.552083,4.3,81.128233,4530676922,0,0,0
2,130.993751,30.552083,130.996875,30.554166,4.3,88.786059,4530676923,0,0,0
2,130.937501,30.558333,130.940625,30.560416,4.3,76.673743,4530677511,0,0,0
2,130.940624,30.558333,130.943751,30.560416,4.3,85.445191,4530677512,0,0,0
2,130.940624,30.560416,130.943751,30.5625,4.3,91.455505,4530677514,0,0,0
2,130.943751,30.558333,130.946876,30.560416,4.3,75.849987,4530677521,0,0,0
2,130.946876,30.558333,130.95,30.560416,4.3,84.621435,4530677522,0,0,0
2,130.946876,30.560416,130.95,30.5625,4.3,90.631749,4530677524,0,0,0
2,130.940624,30.5625,130.943751,30.564583,4.3,79.099167,4530677532,0,0,0
2,130.940624,30.564583,130.943751,30.566666,4.3,85.10948,4530677534,0,0,0
2,130.943751,30.5625,130.946876,30.564583,4.3,87.870615,4530677541,0,0,0
2,130.946876,30.564583,130.95,30.566666,4.3,84.285725,4530677544,0,0,0
2,130.95,30.560416,130.953126,30.5625,4.3,81.036545,4530677613,0,0,0
2,130.943751,30.566666,130.946876,30.56875,4.3,90.296038,4530678521,0,0,0
2,130.946876,30.566666,130.95,30.56875,4.3,80.700834,4530678522,0,0,0
2,130.943751,30.56875,130.946876,30.570833,4.3,86.711148,4530678523,0,0,0
2,130.946876,30.56875,130.95,30.570833,4.3,77.115944,4530678524,0,0,0
2,130.943751,30.570833,130.946876,30.572916,4.3,83.950014,4530678541,0,0,0
2,130.946876,30.570833,130.95,30.572916,4.3,74.35481,4530678542,0,0,0
2,130.953126,30.570833,130.95625,30.572916,4.3,73.531054,4530678632,0,0,0
2,130.946876,30.575,130.95,30.577083,4.3,77.603989,4530679522,0,0,0
2,130.946876,30.577083,130.95,30.579166,4.3,74.842855,4530679524,0,0,0
2,130.95,30.579166,130.953126,30.58125,4.3,80.853169,4530679631,0,0,0
2,130.95,30.58125,130.953126,30.583333,4.3,78.092034,4530679633,0,0,0
2,130.95,30.583333,130.953126,30.585416,4.3,76.154656,4530770611,0,0,0
2,130.95,30.585416,130.953126,30.5875,4.3,74.217278,4530770613,0,0,0
2,130.953126,30.585416,130.95625,30.5875,4.3,82.988726,4530770614,0,0,0
2,130.95,30.5875,130.953126,30.589583,4.3,90.646551,4530770631,0,0,0
2,130.953126,30.5875,130.95625,30.589583,4.3,81.051347,4530770632,0,0,0
2,130.95,30.589583,130.953126,30.591666,4.3,88.709173,4530770633,0,0,0
2,130.953126,30.589583,130.95625,30.591666,4.3,79.113969,4530770634,0,0,0
2,130.95,30.591666,130.953126,30.59375,4.3,85.948038,4530771611,0,0,0
2,130.95,30.59375,130.953126,30.595833,4.3,73.5917,4530771613,0,0,0
2,130.95,30.597916,130.953126,30.6,4.3,83.964816,4530771633,0,0,0
2,130.95,30.6,130.953126,30.602083,4.3,79.55617,4530772611,0,0,0
2,130.95,30.602083,130.953126,30.604166,4.3,83.918972,4530772613,0,0,0
2,130.95,30.604166,130.953126,30.60625,4.3,78.68657,4530772631,0,0,0
2,130.95,30.60625,130.953126,30.608333,4.3,91.82082,4530772633,0,0,0
2,130.953126,30.60625,130.95625,30.608333,4.3,82.225616,4530772634,0,0,0
2,130.95,30.608333,130.953126,30.610416,4.3,86.588418,4530773611,0,0,0
2,130.953126,30.608333,130.95625,30.610416,4.3,76.993214,4530773612,0,0,0
2,130.95,30.610416,130.953126,30.6125,4.3,90.95122,4530773613,0,0,0
2,130.953126,30.610416,130.95625,30.6125,4.3,81.356016,4530773614,0,0,0
2,130.95,30.6125,130.953126,30.614583,4.3,86.542574,4530773631,0,0,0
2,130.953126,30.6125,130.95625,30.614583,4.3,76.94737,4530773632,0,0,0
2,130.95,30.614583,130.953126,30.616666,4.3,90.905376,4530773633,0,0,0
2,130.953126,30.614583,130.95625,30.616666,4.3,81.310172,4530773634,0,0,0
2,130.95,30.616666,130.953126,30.61875,4.3,76.901526,4530774611,0,0,0
2,130.953126,30.616666,130.95625,30.61875,4.3,85.672974,4530774612,0,0,0
2,130.95,30.61875,130.953126,30.620833,4.3,90.035776,4530774613,0,0,0
2,130.953126,30.61875,130.95625,30.620833,4.3,80.440572,4530774614,0,0,0
2,130.956249,30.61875,130.959376,30.620833,4.3,89.21202,4530774623,0,0,0
