Mesh5th,BV,BI,EB,AMP,SI
4933515031,0,0,0,0,6.19999981
4933515032,0,0,0,0,6.19999981
4933515041,0,0,0,0,6.19999981
4933515042,0,0,0,0,6.19999981
4933515033,0,0,0,0,6.19999981
4933515034,0,0,0,0,6.19999981
4933515043,0,0,0,0,6.19999981
4933515044,0,0,0,0,6.19999981
4933515111,0,0,0,0,6.19999981
4933515112,0,0,0,0,6.19999981
4933515121,0,0,0,0,6.19999981
4933515122,0,0,0,0,6.19999981
4933515113,0,0,0,0,6.19999981
4933515114,0,0,0,0,6.19999981
4933515123,0,0,0,0,6.19999981
4933515124,0,0,0,0,6.19999981
4933515131,0,0,0,0,6.19999981
4933515132,0,0,0,0,6.19999981
4933515141,0,0,0,0,6.19999981
4933515142,0,0,0,0,6.19999981
4933515133,0,0,0,0,6.19999981
4933515134,0,0,0,0,6.19999981
4933515143,0,0,0,0,6.19999981
4933515144,0,0,0,0,6.19999981
4933515211,0,0,0,0,6.19999981
4933515212,0,0,0,0,6.19999981
4933515221,0,0,0,0,6.19999981
4933515213,0,0,0,0,6.19999981
4933515214,0,0,0,0,6.19999981
4933515223,0,0,0,0,6.19999981
4933515231,0,0,0,0,6.19999981
4933515232,0,0,0,0,6.19999981
4933515241,0,0,0,0,6.19999981
4933515242,0,0,0,0,6.30000019
4933515233,0,0,0,0,6.19999981
4933515234,0,0,0,0,6.19999981
4933515243,0,0,0,0,6.19999981
4933515244,0,0,0,0,6.19999981
4933506011,0,0,0,0,6.30000019
4933506012,0,0,0,0,6.30000019
4933506021,0,0,0,0,6.30000019
4933506022,0,0,0,0,6.30000019
4933506013,0,0,0,0,6.30000019
4933506014,0,0,0,0,6.30000019
4933506023,0,0,0,0,6.30000019
4933506024,0,0,0,0,6.30000019
4933506031,0,0,0,0,6.30000019
4933506032,0,0,0,0,6.30000019
4933506041,0,0,0,0,6.30000019
4933506042,0,0,0,0,6.30000019
4933506033,0,0,0,0,6.30000019
4933506034,0,0,0,0,6.30000019
4933506043,0,0,0,0,6.30000019
4933506044,0,0,0,0,6.4000001
4933506111,0,0,0,0,6.4000001
4933506112,0,0,0,0,6.4000001
4933506121,0,0,0,0,6.4000001
4933506122,0,0,0,0,6.4000001
4933506113,0,0,0,0,6.4000001
4933506114,0,0,0,0,6.4000001
4933506123,0,0,0,0,6.4000001
4933506124,0,0,0,0,6.4000001
4933506131,0,0,0,0,6.4000001
4933506132,0,0,0,0,6.4000001
4933506141,0,0,0,0,6.4000001
4933506142,0,0,0,0,6.4000001
4933506133,0,0,0,0,6.4000001
4933506134,0,0,0,0,6.4000001
4933506143,0,0,0,0,6.4000001
4933506144,0,0,0,0,6.4000001
4933506211,0,0,0,0,6.4000001
4933506212,0,0,0,0,6.4000001
4933506221,0,0,0,0,6.4000001
4933506222,0,0,0,0,6.4000001
4933506213,0,0,0,0,6.4000001
4933506214,0,0,0,0,6.4000001
4933506223,0,0,0,0,6.4000001
4933506224,0,0,0,0,6.4000001
4933506231,0,0,0,0,6.4000001
4933506232,0,0,0,0,6.4000001
4933506241,0,0,0,0,6.4000001
4933506242,0,0,0,0,6.4000001
4933506233,0,0,0,0,6.4000001
4933506234,0,0,0,0,6.4000001
4933506243,0,0,0,0,6.4000001
4933506244,0,0,0,0,6.4000001
4933506311,0,0,0,0,6.4000001
4933506312,0,0,0,0,6.4000001
4933506321,0,0,0,0,6.4000001
4933506322,0,0,0,0,6.4000001
4933506313,0,0,0,0,6.4000001
4933506314,0,0,0,0,6.4000001
4933506323,0,0,0,0,6.4000001
4933506324,0,0,0,0,6.4000001
4933506331,0,0,0,0,6.4000001
4933506332,0,0,0,0,6.4000001
4933506341,0,0,0,0,6.4000001
4933506342,0,0,0,0,6.4000001
4933506333,0,0,0,0,6.4000001
4933506334,0,0,0,0,6.4000001
4933506343,0,0,0,0,6.4000001
4933506344,0,0,0,0,6.4000001
4933506411,0,0,0,0,6.4000001
4933506412,0,0,0,0,6.4000001
4933506421,0,0,0,0,6.4000001
4933506422,0,0,0,0,6.4000001
4933506413,0,0,0,0,6.4000001
4933506414,0,0,0,0,6.4000001
4933506423,0,0,0,0,6.4000001
4933506424,0,0,0,0,6.4000001
4933506431,0,0,0,0,6.4000001
4933506432,0,0,0,0,6.4000001
4933506441,0,0,0,0,6.4000001
4933506442,0,0,0,0,6.4000001
4933506433,0,0,0,0,6.4000001
4933506434,0,0,0,0,6.4000001
4933506443,0,0,0,0,6.4000001
4933506444,0,0,0,0,6.5
4933506511,0,0,0,0,6.4000001
4933506512,0,0,0,0,6.5
4933506521,0,0,0,0,6.30000019
4933506522,0,0,0,0,6.30000019
4933506513,0,0,0,0,6.4000001
4933506514,0,0,0,0,6.5
4933506523,0,0,0,0,6.30000019
4933506524,0,0,0,0,6.30000019
4933506531,0,0,0,0,6.4000001
4933506532,0,0,0,0,6.4000001
4933506541,0,0,0,0,6.30000019
4933506542,0,0,0,0,6.30000019
4933506533,0,0,0,0,6.4000001
4933506534,0,0,0,0,6.4000001
4933506543,0,0,0,0,6.4000001
4933506544,0,0,0,0,6.4000001
4933506611,0,0,0,0,6.30000019
4933506612,0,0,0,0,6.30000019
4933506621,0,0,0,0,6.30000019
4933506622,0,0,0,0,6.30000019
4933506613,0,0,0,0,6.30000019
4933506614,0,0,0,0,6.30000019
4933506623,0,0,0,0,6.30000019
4933506624,0,0,0,0,6.30000019
4933506631,0,0,0,0,6.30000019
4933506632,0,0,0,0,6.30000019
4933506641,0,0,0,0,6.30000019
4933506642,0,0,0,0,6.30000019
4933506633,0,0,0,0,6.4000001
4933506634,0,0,0,0,6.30000019
4933506643,0,0,0,0,6.30000019
4933506644,0,0,0,0,6.30000019
4933506711,0,0,0,0,6.30000019
4933506712,0,0,0,0,6.30000019
4933506721,0,0,0,0,6.30000019
4933506722,0,0,0,0,6.30000019
4933506713,0,0,0,0,6.30000019
4933506714,0,0,0,0,6.30000019
4933506723,0,0,0,0,6.30000019
4933506724,0,0,0,0,6.30000019
4933506731,0,0,0,0,6.30000019
4933506732,0,0,0,0,6.30000019
4933506741,0,0,0,0,6.30000019
4933506742,0,0,0,0,6.30000019
4933506733,0,0,0,0,6.30000019
4933506734,0,0,0,0,6.30000019
4933506743,0,0,0,0,6.30000019
4933506744,0,0,0,0,6.30000019
4933506811,0,0,0,0,6.30000019
4933506812,0,0,0,0,6.30000019
4933506821,0,0,0,0,6.30000019
4933506822,0,0,0,0,6.30000019
4933506813,0,0,0,0,6.30000019
4933506814,0,0,0,0,6.30000019
4933506823,0,0,0,0,6.30000019
4933506824,0,0,0,0,6.30000019
4933506831,0,0,0,0,6.30000019
4933506832,0,0,0,0,6.30000019
4933506841,0,0,0,0,6.30000019
4933506842,0,0,0,0,6.30000019
4933506833,0,0,0,0,6.30000019
4933506834,0,0,0,0,6.30000019
4933506843,0,0,0,0,6.30000019
4933506844,0,0,0,0,6.5
4933506911,0,0,0,0,6.30000019
4933506912,0,0,0,0,6.30000019
4933506921,0,0,0,0,6.19999981
4933506922,0,0,0,0,6.5
4933506913,0,0,0,0,6.30000019
4933506914,0,0,0,0,6.30000019
4933506923,0,0,0,0,6.19999981
4933506924,0,0,0,0,6.5
4933506931,0,0,0,0,6.5
4933506932,0,0,0,0,6.30000019
4933506941,0,0,0,0,6.30000019
4933506942,0,0,0,0,6.19999981
4933506933,0,0,0,0,6.30000019
4933506934,0,0,0,0,6.30000019
4933506943,0,0,0,0,6.30000019
4933506944,0,0,0,0,6.5
4933516011,0,0,0,0,6.30000019
4933516012,0,0,0,0,6.19999981
4933516021,0,0,0,0,6.19999981
4933516022,0,0,0,0,6.19999981
4933516013,0,0,0,0,6.30000019
4933516014,0,0,0,0,6.19999981
4933516023,0,0,0,0,6.19999981
4933516024,0,0,0,0,6.19999981
4933516031,0,0,0,0,6.30000019
4933516032,0,0,0,0,6.30000019
4933516041,0,0,0,0,6.19999981
4933516042,0,0,0,0,6.19999981
4933516033,0,0,0,0,6.30000019
4933516034,0,0,0,0,6.19999981
4933516043,0,0,0,0,6.19999981
4933516044,0,0,0,0,6.19999981
4933516111,0,0,0,0,6.19999981
4933516112,0,0,0,0,6.19999981
4933516121,0,0,0,0,6.19999981
4933516122,0,0,0,0,6.19999981
4933516113,0,0,0,0,6.19999981
4933516114,0,0,0,0,6.19999981
4933516123,0,0,0,0,6.19999981
4933516124,0,0,0,0,6.19999981
4933516131,0,0,0,0,6.19999981
4933516132,0,0,0,0,6.19999981
4933516141,0,0,0,0,6.19999981
4933516142,0,0,0,0,6.19999981
4933516133,0,0,0,0,6.19999981
4933516134,0,0,0,0,6.19999981
4933516143,0,0,0,0,6.19999981
4933516144,0,0,0,0,6.19999981
4933516211,0,0,0,0,6.19999981
4933516212,0,0,0,0,6.19999981
4933516221,0,0,0,0,6.19999981
4933516222,0,0,0,0,6.19999981
4933516213,0,0,0,0,6.19999981
4933516214,0,0,0,0,6.19999981
4933516223,0,0,0,0,6.19999981
4933516224,0,0,0,0,6.19999981
4933516231,0,0,0,0,6.19999981
4933516232,0,0,0,0,6.19999981
4933516241,0,0,0,0,6.19999981
4933516242,0,0,0,0,6.19999981
4933516233,0,0,0,0,6.19999981
4933516234,0,0,0,0,6.19999981
4933516243,0,0,0,0,6.19999981
4933516244,0,0,0,0,6.19999981
4933516311,0,0,0,0,6.19999981
4933516313,0,0,0,0,6.19999981
4933516331,0,0,0,0,6.19999981
4933516333,0,0,0,0,6.19999981
4933516334,0,0,0,0,6.19999981
4933507011,0,0,0,0,6.30000019
4933507012,0,0,0,0,6.30000019
4933507021,0,0,0,0,6.30000019
4933507022,0,0,0,0,6.4000001
4933507013,0,0,0,0,6.30000019
4933507014,0,0,0,0,6.30000019
4933507023,0,0,0,0,6.30000019
4933507024,0,0,0,0,6.4000001
4933507031,0,0,0,0,6.30000019
4933507032,0,0,0,0,6.30000019
4933507041,0,0,0,0,6.30000019
4933507042,0,0,0,0,6.4000001
4933507033,0,0,0,0,6.30000019
4933507034,0,0,0,0,6.30000019
4933507043,0,0,0,0,6.30000019
4933507044,0,0,0,0,6.4000001
4933507111,0,0,0,0,6.4000001
4933507112,0,0,0,0,6.4000001
4933507121,0,0,0,0,6.4000001
4933507122,0,0,0,0,6.4000001
4933507113,0,0,0,0,6.4000001
4933507114,0,0,0,0,6.4000001
4933507123,0,0,0,0,6.4000001
4933507124,0,0,0,0,6.4000001
4933507131,0,0,0,0,6.4000001
4933507132,0,0,0,0,6.4000001
4933507141,0,0,0,0,6.4000001
4933507142,0,0,0,0,6.4000001
4933507133,0,0,0,0,6.4000001
4933507134,0,0,0,0,6.4000001
4933507143,0,0,0,0,6.4000001
4933507144,0,0,0,0,6.4000001
4933507211,0,0,0,0,6.4000001
4933507212,0,0,0,0,6.4000001
4933507221,0,0,0,0,6.4000001
4933507222,0,0,0,0,6.4000001
4933507213,0,0,0,0,6.4000001
4933507214,0,0,0,0,6.4000001
4933507223,0,0,0,0,6.4000001
4933507224,0,0,0,0,6.4000001
4933507231,0,0,0,0,6.4000001
4933507232,0,0,0,0,6.4000001
4933507241,0,0,0,0,6.4000001
4933507242,0,0,0,0,6.4000001
4933507233,0,0,0,0,6.4000001
4933507234,0,0,0,0,6.4000001
4933507243,0,0,0,0,6.4000001
4933507244,0,0,0,0,6.4000001
4933507311,0,0,0,0,6.4000001
4933507312,0,0,0,0,6.4000001
4933507321,0,0,0,0,6.4000001
4933507322,0,0,0,0,6.4000001
4933507313,0,0,0,0,6.4000001
4933507314,0,0,0,0,6.4000001
4933507323,0,0,0,0,6.4000001
4933507324,0,0,0,0,6.4000001
4933507331,0,0,0,0,6.4000001
4933507332,0,0,0,0,6.4000001
4933507341,0,0,0,0,6.4000001
4933507342,0,0,0,0,6.4000001
4933507333,0,0,0,0,6.4000001
4933507334,0,0,0,0,6.4000001
4933507343,0,0,0,0,6.4000001
4933507344,0,0,0,0,6.4000001
4933507411,0,0,0,0,6.4000001
4933507412,0,0,0,0,6.4000001
4933507421,0,0,0,0,6.4000001
4933507422,0,0,0,0,6.5
4933507413,0,0,0,0,6.4000001
4933507414,0,0,0,0,6.4000001
4933507423,0,0,0,0,6.4000001
4933507424,0,0,0,0,6.4000001
4933507431,0,0,0,0,6.4000001
4933507432,0,0,0,0,6.4000001
4933507441,0,0,0,0,6.4000001
4933507442,0,0,0,0,6.4000001
4933507433,0,0,0,0,6.4000001
4933507434,0,0,0,0,6.4000001
4933507443,0,0,0,0,6.4000001
4933507444,0,0,0,0,6.4000001
4933507511,0,0,0,0,6.4000001
4933507512,0,0,0,0,6.4000001
4933507521,0,0,0,0,6.4000001
4933507522,0,0,0,0,6.4000001
4933507513,0,0,0,0,6.4000001
4933507514,0,0,0,0,6.4000001
4933507523,0,0,0,0,6.4000001
4933507524,0,0,0,0,6.4000001
4933507531,0,0,0,0,6.4000001
4933507532,0,0,0,0,6.4000001
4933507541,0,0,0,0,6.4000001
4933507542,0,0,0,0,6.4000001
4933507533,0,0,0,0,6.4000001
4933507534,0,0,0,0,6.4000001
4933507543,0,0,0,0,6.4000001
4933507544,0,0,0,0,6.4000001
4933507611,0,0,0,0,6.4000001
4933507612,0,0,0,0,6.30000019
4933507621,0,0,0,0,6.30000019
4933507622,0,0,0,0,6.30000019
4933507613,0,0,0,0,6.4000001
4933507614,0,0,0,0,6.4000001
4933507623,0,0,0,0,6.30000019
4933507624,0,0,0,0,6.30000019
4933507631,0,0,0,0,6.4000001
4933507632,0,0,0,0,6.4000001
4933507641,0,0,0,0,6.4000001
4933507642,0,0,0,0,6.4000001
4933507633,0,0,0,0,6.4000001
4933507634,0,0,0,0,6.4000001
4933507643,0,0,0,0,6.4000001
4933507644,0,0,0,0,6.4000001
4933507711,0,0,0,0,6.30000019
4933507712,0,0,0,0,6.30000019
4933507721,0,0,0,0,6.30000019
4933507722,0,0,0,0,6.30000019
4933507713,0,0,0,0,6.30000019
4933507714,0,0,0,0,6.30000019
4933507723,0,0,0,0,6.30000019
4933507724,0,0,0,0,6.30000019
4933507731,0,0,0,0,6.30000019
4933507732,0,0,0,0,6.30000019
4933507741,0,0,0,0,6.30000019
4933507742,0,0,0,0,6.30000019
4933507733,0,0,0,0,6.30000019
4933507734,0,0,0,0,6.30000019
4933507743,0,0,0,0,6.30000019
4933507744,0,0,0,0,6.30000019
4933507811,0,0,0,0,6.30000019
4933507812,0,0,0,0,6.30000019
4933507821,0,0,0,0,6.30000019
4933507822,0,0,0,0,6.5
4933507813,0,0,0,0,6.30000019
4933507814,0,0,0,0,6.30000019
4933507823,0,0,0,0,6.30000019
4933507824,0,0,0,0,6.30000019
4933507831,0,0,0,0,6.30000019
4933507832,0,0,0,0,6.30000019
4933507841,0,0,0,0,6.30000019
4933507842,0,0,0,0,6.30000019
4933507833,0,0,0,0,6.30000019
4933507834,0,0,0,0,6.30000019
4933507843,0,0,0,0,6.30000019
4933507844,0,0,0,0,6.30000019
4933507911,0,0,0,0,6.30000019
4933507912,0,0,0,0,6.30000019
4933507921,0,0,0,0,6.30000019
4933507922,0,0,0,0,6.5
4933507913,0,0,0,0,6.30000019
4933507914,0,0,0,0,6.30000019
4933507923,0,0,0,0,6.30000019
4933507924,0,0,0,0,6.5
4933507931,0,0,0,0,6.30000019
4933507932,0,0,0,0,6.30000019
4933507941,0,0,0,0,6.30000019
4933507942,0,0,0,0,6.5
4933507933,0,0,0,0,6.30000019
4933507934,0,0,0,0,6.30000019
4933507943,0,0,0,0,6.30000019
4933507944,0,0,0,0,6.5
4933517011,0,0,0,0,6.30000019
4933517012,0,0,0,0,6.19999981
4933517021,0,0,0,0,6.19999981
4933517022,0,0,0,0,6.19999981
4933517013,0,0,0,0,6.30000019
4933517014,0,0,0,0,6.19999981
4933517023,0,0,0,0,6.19999981
4933517024,0,0,0,0,6.19999981
4933517031,0,0,0,0,6.30000019
4933517032,0,0,0,0,6.4000001
4933517041,0,0,0,0,6.4000001
4933517042,0,0,0,0,6.19999981
4933517033,0,0,0,0,6.30000019
4933517034,0,0,0,0,6.4000001
4933517043,0,0,0,0,6.4000001
4933517044,0,0,0,0,6.19999981
4933517111,0,0,0,0,6.19999981
4933517112,0,0,0,0,6.19999981
4933517121,0,0,0,0,6.19999981
4933517122,0,0,0,0,6.19999981
4933517113,0,0,0,0,6.19999981
4933517114,0,0,0,0,6.19999981
4933517123,0,0,0,0,6.19999981
4933517124,0,0,0,0,6.19999981
4933517131,0,0,0,0,6.19999981
4933517132,0,0,0,0,6.19999981
4933517141,0,0,0,0,6.19999981
4933517142,0,0,0,0,6.19999981
4933517133,0,0,0,0,6.19999981
4933517134,0,0,0,0,6.19999981
4933517143,0,0,0,0,6.19999981
4933517144,0,0,0,0,6.19999981
4933517211,0,0,0,0,6.19999981
4933517212,0,0,0,0,6.19999981
4933517221,0,0,0,0,6.19999981
4933517222,0,0,0,0,6.19999981
4933517213,0,0,0,0,6.19999981
4933517214,0,0,0,0,6.19999981
4933517223,0,0,0,0,6.19999981
4933517224,0,0,0,0,6.19999981
4933517231,0,0,0,0,6.19999981
4933517232,0,0,0,0,6.19999981
4933517241,0,0,0,0,6.19999981
4933517242,0,0,0,0,6.19999981
4933517233,0,0,0,0,6.19999981
4933517234,0,0,0,0,6.19999981
4933517243,0,0,0,0,6.19999981
4933517244,0,0,0,0,6.19999981
4933517311,0,0,0,0,6.19999981
4933517312,0,0,0,0,6.19999981
4933517313,0,0,0,0,6.19999981
4933517314,0,0,0,0,6.19999981
4933517331,0,0,0,0,6.19999981
4933517332,0,0,0,0,6.19999981
4933517341,0,0,0,0,6.4000001
4933517333,0,0,0,0,6.19999981
4933517334,0,0,0,0,6.19999981
4933517343,0,0,0,0,6.4000001
4933517643,0,0,0,0,6.0999999
4933517644,0,0,0,0,6.0999999
4933517731,0,0,0,0,6.0999999
4933517733,0,0,0,0,6.0999999
4933508011,0,0,0,0,6.30000019
4933508012,0,0,0,0,6.30000019
4933508021,0,0,0,0,6.30000019
4933508022,0,0,0,0,6.4000001
4933508013,0,0,0,0,6.30000019
4933508014,0,0,0,0,6.30000019
4933508023,0,0,0,0,6.30000019
4933508024,0,0,0,0,6.30000019
4933508031,0,0,0,0,6.30000019
4933508032,0,0,0,0,6.30000019
4933508041,0,0,0,0,6.30000019
4933508042,0,0,0,0,6.30000019
4933508033,0,0,0,0,6.30000019
4933508034,0,0,0,0,6.30000019
4933508043,0,0,0,0,6.30000019
4933508044,0,0,0,0,6.30000019
4933508111,0,0,0,0,6.4000001
4933508112,0,0,0,0,6.4000001
4933508121,0,0,0,0,6.4000001
4933508122,0,0,0,0,6.4000001
4933508113,0,0,0,0,6.4000001
4933508114,0,0,0,0,6.4000001
4933508123,0,0,0,0,6.4000001
4933508124,0,0,0,0,6.4000001
4933508131,0,0,0,0,6.4000001
4933508132,0,0,0,0,6.4000001
4933508141,0,0,0,0,6.4000001
4933508142,0,0,0,0,6.4000001
4933508133,0,0,0,0,6.30000019
4933508134,0,0,0,0,6.4000001
4933508143,0,0,0,0,6.4000001
4933508144,0,0,0,0,6.4000001
4933508211,0,0,0,0,6.4000001
4933508212,0,0,0,0,6.4000001
4933508221,0,0,0,0,6.4000001
4933508222,0,0,0,0,6.4000001
4933508213,0,0,0,0,6.4000001
4933508214,0,0,0,0,6.4000001
4933508223,0,0,0,0,6.4000001
4933508224,0,0,0,0,6.4000001
4933508231,0,0,0,0,6.4000001
4933508232,0,0,0,0,6.4000001
4933508241,0,0,0,0,6.4000001
4933508242,0,0,0,0,6.4000001
4933508233,0,0,0,0,6.4000001
4933508234,0,0,0,0,6.4000001
4933508243,0,0,0,0,6.4000001
4933508244,0,0,0,0,6.4000001
4933508311,0,0,0,0,6.4000001
4933508312,0,0,0,0,6.4000001
4933508321,0,0,0,0,6.4000001
4933508322,0,0,0,0,6.5999999
4933508313,0,0,0,0,6.4000001
4933508314,0,0,0,0,6.4000001
4933508323,0,0,0,0,6.4000001
4933508324,0,0,0,0,6.4000001
4933508331,0,0,0,0,6.4000001
4933508332,0,0,0,0,6.4000001
4933508341,0,0,0,0,6.4000001
4933508342,0,0,0,0,6.4000001
4933508333,0,0,0,0,6.4000001
4933508334,0,0,0,0,6.4000001
4933508343,0,0,0,0,6.4000001
4933508344,0,0,0,0,6.4000001
4933508411,0,0,0,0,6.4000001
4933508412,0,0,0,0,6.4000001
4933508421,0,0,0,0,6.4000001
4933508422,0,0,0,0,6.4000001
4933508413,0,0,0,0,6.4000001
4933508414,0,0,0,0,6.4000001
4933508423,0,0,0,0,6.4000001
4933508424,0,0,0,0,6.4000001
4933508431,0,0,0,0,6.4000001
4933508432,0,0,0,0,6.4000001
4933508441,0,0,0,0,6.4000001
4933508442,0,0,0,0,6.4000001
4933508433,0,0,0,0,6.4000001
4933508434,0,0,0,0,6.4000001
4933508443,0,0,0,0,6.4000001
4933508444,0,0,0,0,6.4000001
4933508511,0,0,0,0,6.4000001
4933508512,0,0,0,0,6.4000001
4933508521,0,0,0,0,6.4000001
4933508522,0,0,0,0,6.4000001
4933508513,0,0,0,0,6.4000001
4933508514,0,0,0,0,6.4000001
4933508523,0,0,0,0,6.4000001
4933508524,0,0,0,0,6.4000001
4933508531,0,0,0,0,6.4000001
4933508532,0,0,0,0,6.4000001
4933508541,0,0,0,0,6.4000001
4933508542,0,0,0,0,6.4000001
4933508533,0,0,0,0,6.4000001
4933508534,0,0,0,0,6.4000001
4933508543,0,0,0,0,6.4000001
4933508544,0,0,0,0,6.4000001
4933508611,0,0,0,0,6.4000001
4933508612,0,0,0,0,6.4000001
4933508621,0,0,0,0,6.4000001
4933508622,0,0,0,0,6.4000001
4933508613,0,0,0,0,6.4000001
4933508614,0,0,0,0,6.4000001
4933508623,0,0,0,0,6.4000001
4933508624,0,0,0,0,6.4000001
4933508631,0,0,0,0,6.4000001
4933508632,0,0,0,0,6.4000001
4933508641,0,0,0,0,6.4000001
4933508642,0,0,0,0,6.4000001
4933508633,0,0,0,0,6.4000001
4933508634,0,0,0,0,6.4000001
4933508643,0,0,0,0,6.4000001
4933508644,0,0,0,0,6.4000001
4933508711,0,0,0,0,6.4000001
4933508712,0,0,0,0,6.4000001
4933508721,0,0,0,0,6.30000019
4933508722,0,0,0,0,6.30000019
4933508713,0,0,0,0,6.4000001
4933508714,0,0,0,0,6.4000001
4933508723,0,0,0,0,6.4000001
4933508724,0,0,0,0,6.4000001
4933508731,0,0,0,0,6.4000001
4933508732,0,0,0,0,6.4000001
4933508741,0,0,0,0,6.4000001
4933508742,0,0,0,0,6.4000001
4933508733,0,0,0,0,6.4000001
4933508734,0,0,0,0,6.4000001
4933508743,0,0,0,0,6.4000001
4933508744,0,0,0,0,6.4000001
4933508811,0,0,0,0,6.30000019
4933508812,0,0,0,0,6.30000019
4933508821,0,0,0,0,6.30000019
4933508822,0,0,0,0,6.30000019
4933508813,0,0,0,0,6.4000001
4933508814,0,0,0,0,6.30000019
4933508823,0,0,0,0,6.30000019
4933508824,0,0,0,0,6.30000019
4933508831,0,0,0,0,6.4000001
4933508832,0,0,0,0,6.30000019
4933508841,0,0,0,0,6.30000019
4933508842,0,0,0,0,6.30000019
4933508833,0,0,0,0,6.4000001
4933508834,0,0,0,0,6.4000001
4933508843,0,0,0,0,6.30000019
4933508844,0,0,0,0,6.30000019
4933508911,0,0,0,0,6.5
4933508912,0,0,0,0,6.30000019
4933508921,0,0,0,0,6.30000019
4933508922,0,0,0,0,6.30000019
4933508913,0,0,0,0,6.30000019
4933508914,0,0,0,0,6.30000019
4933508923,0,0,0,0,6.30000019
4933508924,0,0,0,0,6.30000019
4933508931,0,0,0,0,6.30000019
4933508932,0,0,0,0,6.30000019
4933508941,0,0,0,0,6.30000019
4933508942,0,0,0,0,6.30000019
4933508933,0,0,0,0,6.30000019
4933508934,0,0,0,0,6.30000019
4933508943,0,0,0,0,6.30000019
4933508944,0,0,0,0,6.30000019
4933518011,0,0,0,0,6.30000019
4933518012,0,0,0,0,6.30000019
4933518021,0,0,0,0,6.4000001
4933518022,0,0,0,0,6.30000019
4933518013,0,0,0,0,6.30000019
4933518014,0,0,0,0,6.30000019
4933518023,0,0,0,0,6.30000019
4933518024,0,0,0,0,6.4000001
4933518031,0,0,0,0,6.30000019
4933518032,0,0,0,0,6.30000019
4933518041,0,0,0,0,6.30000019
4933518042,0,0,0,0,6.4000001
4933518033,0,0,0,0,6.30000019
4933518034,0,0,0,0,6.30000019
4933518043,0,0,0,0,6.30000019
4933518044,0,0,0,0,6.30000019
4933518111,0,0,0,0,6.19999981
4933518112,0,0,0,0,6.30000019
4933518121,0,0,0,0,6.30000019
4933518122,0,0,0,0,6.19999981
4933518113,0,0,0,0,6.30000019
4933518114,0,0,0,0,6.30000019
4933518123,0,0,0,0,6.19999981
4933518124,0,0,0,0,6.19999981
4933518131,0,0,0,0,6.30000019
4933518132,0,0,0,0,6.30000019
4933518141,0,0,0,0,6.19999981
4933518142,0,0,0,0,6.19999981
4933518133,0,0,0,0,6.4000001
4933518134,0,0,0,0,6.30000019
4933518143,0,0,0,0,6.30000019
4933518144,0,0,0,0,6.19999981
4933518211,0,0,0,0,6.19999981
4933518212,0,0,0,0,6.19999981
4933518221,0,0,0,0,6.19999981
4933518222,0,0,0,0,6.19999981
4933518213,0,0,0,0,6.19999981
4933518214,0,0,0,0,6.19999981
4933518223,0,0,0,0,6.19999981
4933518224,0,0,0,0,6.19999981
4933518231,0,0,0,0,6.19999981
4933518232,0,0,0,0,6.19999981
4933518241,0,0,0,0,6.19999981
4933518242,0,0,0,0,6.19999981
4933518233,0,0,0,0,6.19999981
4933518234,0,0,0,0,6.19999981
4933518243,0,0,0,0,6.19999981
4933518244,0,0,0,0,6.19999981
4933518311,0,0,0,0,6.19999981
4933518312,0,0,0,0,6.19999981
4933518321,0,0,0,0,6.19999981
4933518313,0,0,0,0,6.19999981
4933518314,0,0,0,0,6.19999981
4933518323,0,0,0,0,6.19999981
4933518324,0,0,0,0,6.19999981
4933518331,0,0,0,0,6.19999981
4933518332,0,0,0,0,6.19999981
4933518341,0,0,0,0,6.19999981
4933518342,0,0,0,0,6.19999981
4933518333,0,0,0,0,6.19999981
4933518334,0,0,0,0,6.19999981
4933518343,0,0,0,0,6.19999981
4933518344,0,0,0,0,6.19999981
4933518621,0,0,0,0,6.0999999
4933518622,0,0,0,0,6.0999999
4933518624,0,0,0,0,6.19999981
4933518641,0,0,0,0,6.19999981
4933518642,0,0,0,0,6.19999981
4933518643,0,0,0,0,6.19999981
4933518644,0,0,0,0,6.19999981
4933518711,0,0,0,0,6.0999999
4933518712,0,0,0,0,6.0999999
4933518721,0,0,0,0,6.0999999
4933518713,0,0,0,0,6.0999999
4933518714,0,0,0,0,6.0999999
4933518723,0,0,0,0,6.0999999
4933518724,0,0,0,0,6.0999999
4933518731,0,0,0,0,6.0999999
4933518732,0,0,0,0,6.0999999
4933518741,0,0,0,0,6.0999999
4933518742,0,0,0,0,6.0999999
4933518733,0,0,0,0,6.19999981
4933518734,0,0,0,0,6.0999999
4933518743,0,0,0,0,6.0999999
4933518413,0,0,0,0,6.19999981
4933518431,0,0,0,0,6.19999981
4933518433,0,0,0,0,6.19999981
4933518434,0,0,0,0,6.19999981
4933509011,0,0,0,0,6.30000019
4933509012,0,0,0,0,6.30000019
4933509021,0,0,0,0,6.30000019
4933509022,0,0,0,0,6.30000019
4933509013,0,0,0,0,6.30000019
4933509014,0,0,0,0,6.30000019
4933509023,0,0,0,0,6.30000019
4933509024,0,0,0,0,6.30000019
4933509031,0,0,0,0,6.30000019
4933509032,0,0,0,0,6.30000019
4933509041,0,0,0,0,6.30000019
4933509042,0,0,0,0,6.30000019
4933509033,0,0,0,0,6.30000019
4933509034,0,0,0,0,6.30000019
4933509043,0,0,0,0,6.30000019
4933509044,0,0,0,0,6.30000019
