CODE,LAT,LON,MESH1ST,MESH2ND,MESH3RD,MESH4TH,MESH5TH
421420000040,32.844861,130.093416,4930,493020,49302017,493020171,4930201714
421420000050,33.756333,129.709,5029,502955,50295506,502955064,5029550643
421420000060,33.369527,129.427555,5029,502903,50290344,502903441,5029034413
421420000070,32.777972,130.368805,4930,493012,49301239,493012392,4930123923
421420000080,32.827388,129.986361,4929,492917,49291798,492917982,4929179824
421420000090,32.724833,130.346666,4930,493002,49300267,493002674,4930026743
421420000100,34.285361,129.317138,5129,512932,51293245,512932451,5129324512
421420000110,32.758638,129.866888,4929,492916,49291619,492916191,4929161912
421420000120,32.7365,129.871388,4929,492906,49290689,492906892,4929068923
421420000130,32.611444,130.227222,4830,483071,48307138,483071381,4830713813
421420000140,32.750055,129.871027,4929,492916,49291609,492916092,4929160921
421420000150,32.739416,129.870388,4929,492906,49290689,492906894,4929068941
421420000160,32.753722,129.872333,4929,492916,49291609,492916092,4929160924
421420000170,32.87425,129.78325,4929,492926,49292642,492926424,4929264243
421420000180,32.771083,129.972472,4929,492917,49291727,492917274,4929172742
421420000190,32.927055,129.96675,4929,492937,49293717,492937171,4929371712
421420000200,33.365527,129.664694,5029,502905,50290533,502905333,5029053333
421420000210,33.369194,129.551972,5029,502904,50290444,502904441,5029044413
421420000220,34.654527,129.462472,5129,512973,51297386,512973864,5129738642
421420000230,32.718611,129.870111,4929,492906,49290669,492906692,4929066921
421420000240,32.795194,130.126083,4930,493011,49301150,493011501,4930115013
421420000250,33.345277,129.713388,5029,502905,50290517,502905171,5029051713
421420000260,33.371861,129.552361,5029,502904,50290444,502904443,5029044431
421420000270,32.8205,129.84825,4929,492916,49291687,492916872,4929168724
421420000280,33.206416,129.682111,4929,492965,49296544,492965444,4929654443
421420000290,32.8525,130.335638,4930,493022,49302226,493022262,4930222624
421420000300,33.140166,129.801305,4929,492956,49295664,492956643,4929566433
421420000310,33.170944,129.722083,4929,492965,49296507,492965074,4929650742
421420000320,33.208472,129.7195,4929,492965,49296557,492965572,4929655721
421420000330,32.695583,128.842777,4928,492806,49280637,492806371,4928063714
421420000340,32.791916,130.07775,4930,493010,49301056,493010561,4930105611
421420000350,32.852305,130.042166,4930,493020,49302023,493020231,4930202314
421420000360,32.764861,129.863194,4929,492916,49291619,492916193,4929161933
421420000370,32.783611,129.881666,4929,492917,49291740,492917402,4929174021
421420000380,32.804166,129.84825,4929,492916,49291667,492916672,4929166724
421420000390,32.821166,129.806416,4929,492916,49291684,492916844,4929168441
421420000400,32.723527,130.207277,4930,493001,49300166,493001664,4930016643
421420000410,32.781861,129.841694,4929,492916,49291637,492916373,4929163734
421420000420,32.728083,129.890472,4929,492907,49290771,492907711,4929077113
421420000430,32.693638,128.819888,4928,492806,49280635,492806352,4928063521
421420000440,32.861305,130.035111,4930,493020,49302032,493020322,4930203224
421420000450,33.110611,129.873333,4929,492956,49295639,492956392,4929563924
421420000460,32.749166,129.87525,4929,492907,49290790,492907903,4929079033
421420000470,33.134805,129.808305,4929,492956,49295664,492956642,4929566421
421420000480,32.755972,129.886611,4929,492917,49291700,492917004,4929170042
421420000490,33.223722,129.657611,4929,492965,49296562,492965624,4929656243
421420000500,33.161916,129.68275,4929,492955,49295594,492955942,4929559423
421420000510,33.168388,129.720138,4929,492965,49296507,492965072,4929650721
421420000520,33.170777,129.715638,4929,492965,49296507,492965071,4929650714
421420000530,33.158277,129.749138,4929,492955,49295589,492955894,4929558944
421420000540,33.175861,129.716916,4929,492965,49296517,492965171,4929651712
421420000550,32.9075,129.960694,4929,492927,49292786,492927864,4929278644
421420000560,32.933083,130.1945,4930,493031,49303115,493031154,4930311543
421420000570,32.730083,129.895166,4929,492907,49290771,492907714,4929077141
421420000580,33.172305,129.714194,4929,492965,49296507,492965073,4929650731
421420000590,32.827388,129.986361,4929,492917,49291798,492917982,4929179824
421420000600,33.844333,129.700861,5029,502965,50296516,502965161,5029651613
421420000610,32.782444,130.370083,4930,493012,49301239,493012394,4930123943
421420000620,32.765472,130.367527,4930,493012,49301219,493012193,4930121934
421420000630,32.785166,130.370722,4930,493012,49301249,493012492,4930124921
421420000640,32.743861,129.87425,4929,492906,49290699,492906992,4929069924
421420000650,32.84325,130.018416,4930,493020,49302011,493020111,4930201112
421420000660,32.743055,129.869555,4929,492906,49290699,492906992,4929069921
421420000670,32.932638,129.939138,4929,492937,49293715,492937153,4929371533
421420000680,33.014833,129.732555,4929,492945,49294518,492945184,4929451843
421420000690,32.844277,130.084027,4930,493020,49302016,493020162,4930201623
421420000700,33.364222,129.575833,5029,502904,50290436,502904363,5029043631
421420000710,32.783333,129.873027,4929,492916,49291639,492916394,4929163944
421420000720,32.70575,128.8395,4928,492806,49280647,492806473,4928064731
421420000730,33.175583,129.720777,4929,492965,49296517,492965172,4929651721
421420000740,33.281944,129.682305,4929,492975,49297534,492975344,4929753443
421420000750,32.827305,130.344833,4930,493012,49301297,493012972,4930129723
421420000760,32.746888,129.880638,4929,492907,49290790,492907903,4929079032
421420000770,32.723361,129.890027,4929,492907,49290761,492907613,4929076133
421420000780,32.788416,129.855583,4929,492916,49291648,492916483,4929164832
421420000790,33.37,129.772416,5029,502906,50290641,502906412,5029064124
421420000800,33.365527,129.664694,5029,502905,50290533,502905333,5029053333
421420000810,33.363527,129.582027,5029,502904,50290436,502904364,5029043641
421420000820,33.189083,129.7195,4929,492965,49296527,492965274,4929652741
421420000830,32.773861,129.951305,4929,492917,49291726,492917263,4929172633
421420000840,32.742777,129.872027,4929,492906,49290699,492906992,4929069922
421420000850,32.611777,130.182,4830,483071,48307134,483071342,4830713423
421420000860,33.146333,129.740111,4929,492955,49295579,492955793,4929557931
421420000870,32.752861,129.875833,4929,492917,49291700,492917001,4929170013
421420000880,32.89475,129.968388,4929,492927,49292777,492927771,4929277714
421420000890,33.068277,129.85725,4929,492946,49294688,492946882,4929468821
421420000900,32.806944,129.837305,4929,492916,49291666,492916664,4929166644
421420000910,32.6835,129.827666,4929,492906,49290626,492906261,4929062611
421420000920,32.982083,129.069833,4929,492930,49293075,492930754,4929307543
421420000930,32.769388,130.367555,4930,493012,49301229,493012291,4930122914
421420000940,32.873027,129.976083,4929,492927,49292748,492927483,4929274833
421420000950,32.852305,130.042166,4930,493020,49302023,493020231,4930202314
421420000960,32.741111,129.874611,4929,492906,49290689,492906894,4929068944
421420000970,32.760388,129.858527,4929,492916,49291618,492916182,4929161821
421420000980,32.755166,129.871972,4929,492916,49291609,492916094,4929160942
421420000990,33.053972,129.747833,4929,492945,49294569,492945692,4929456924
421420001000,32.769527,129.869472,4929,492916,49291629,492916292,4929162923
421420001010,32.742333,129.881666,4929,492907,49290790,492907902,4929079021
421420001020,32.652055,129.825194,4829,482976,48297686,482976861,4829768611
421420001030,32.8205,129.84825,4929,492916,49291687,492916872,4929168724
421420001040,33.209277,129.72625,4929,492965,49296558,492965581,4929655811
421420001050,32.922805,130.001111,4930,493030,49303000,493030003,4930300031
421420001060,34.272805,129.318666,5129,512932,51293225,512932253,5129322532
421420001070,32.837861,128.92675,4928,492827,49282704,492827043,4928270431
421420001080,32.840416,130.017861,4930,493020,49302001,493020013,4930200134
421420001090,32.798055,129.842444,4929,492916,49291657,492916573,4929165734
421420001100,32.73025,129.891305,4929,492907,49290771,492907713,4929077132
421420001110,32.945083,129.780694,4929,492936,49293632,492936321,4929363214
421420001120,32.842833,129.713722,4929,492925,49292517,492925171,4929251711
421420001130,32.758583,129.931361,4929,492917,49291714,492917142,4929171421
421420001140,33.284888,129.463138,4929,492973,49297347,492973471,4929734711
421420001150,32.735333,129.900611,4929,492907,49290782,492907821,4929078211
421420001160,33.161611,129.741416,4929,492955,49295599,492955991,4929559914
421420001170,33.297916,129.638166,4929,492975,49297551,492975513,4929755131
421420001180,33.818861,129.753916,5029,502956,50295680,502956801,5029568014
421420001190,33.152444,129.829611,4929,492956,49295686,492956861,4929568614
421420001200,32.958666,130.191805,4930,493031,49303155,493031551,4930315512
421420001210,32.798166,129.845638,4929,492916,49291657,492916574,4929165743
421420001220,33.74625,129.690138,5029,502945,50294595,502945953,5029459531
421420001230,32.742472,129.856611,4929,492906,49290698,492906982,4929069821
421420001240,32.916083,130.012,4930,493020,49302090,493020904,4930209044
421420001250,32.775638,129.853027,4929,492916,49291638,492916381,4929163811
421420001260,32.910944,129.959416,4929,492927,49292796,492927962,4929279624
421420001270,32.834,129.993361,4929,492927,49292709,492927091,4929270912
421420001280,33.161611,129.741416,4929,492955,49295599,492955991,4929559914
421420001290,33.182972,129.716916,4929,492965,49296517,492965173,4929651734
421420001300,33.390472,129.551388,5029,502904,50290464,502904643,5029046433
421420001310,32.810305,129.863666,4929,492916,49291679,492916791,4929167911
421420001320,32.788666,130.368777,4930,493012,49301249,493012494,4930124941
421420001330,32.693777,129.851472,4929,492906,49290638,492906381,4929063813
421420001340,33.183055,129.729805,4929,492965,49296518,492965183,4929651834
421420001350,32.810222,129.966111,4929,492917,49291777,492917771,4929177712
421420001360,33.756472,129.686722,5029,502955,50295504,502955044,5029550444
421420001370,32.837777,130.186833,4930,493021,49302104,493021044,4930210442
421420001380,32.849916,130.045388,4930,493020,49302013,493020134,4930201343
421420001390,32.794138,130.080611,4930,493010,49301056,493010561,4930105614
421420001400,32.654888,129.830888,4829,482976,48297686,482976863,4829768632
421420001410,32.782583,129.806777,4929,492916,49291634,492916344,4929163443
421420001420,32.813861,129.881027,4929,492917,49291770,492917703,4929177032
421420001430,32.788111,130.364694,4930,493012,49301249,493012493,4930124931
421420001440,32.927472,130.1685,4930,493031,49303113,493031131,4930311314
421420001450,32.783611,129.881666,4929,492917,49291740,492917402,4929174021
421420001460,33.136416,129.796138,4929,492956,49295663,492956632,4929566323
421420001470,33.756583,129.695527,5029,502955,50295505,502955054,5029550543
421420001480,32.609138,128.761666,4828,482876,48287630,482876302,4828763022
421420001490,32.829583,130.0675,4930,493010,49301095,493010953,4930109532
421420001500,33.073472,129.780694,4929,492946,49294682,492946823,4929468234
421420001510,32.613138,130.195444,4830,483071,48307135,483071354,4830713541
421420001520,32.831305,129.858527,4929,492916,49291698,492916984,4929169843
422420000010,33.341055,129.702111,5029,502905,50290506,502905063,5029050633
422420000020,33.191638,129.056722,4929,492960,49296024,492960244,4929602443
422420000030,32.784944,129.856916,4929,492916,49291648,492916482,4929164821
422420000040,33.165194,129.728527,4929,492955,49295598,492955983,4929559834
422420000050,32.833027,129.875694,4929,492917,49291790,492917903,4929179033
422420000060,33.148833,129.780944,4929,492956,49295672,492956723,4929567234
422420000070,32.789611,130.369416,4930,493012,49301249,493012494,4930124943
422420000080,32.984888,129.114055,4929,492930,49293089,492930891,4929308911
422420000090,32.684805,130.159,4930,493001,49300122,493001222,4930012221
422420000100,32.751777,129.885527,4929,492917,49291700,492917002,4929170022
422420000110,32.764861,129.863194,4929,492916,49291619,492916193,4929161933
422420000120,32.855055,130.046638,4930,493020,49302023,493020234,4930202341
422420000130,32.830722,129.847611,4929,492916,49291697,492916974,4929169742
422420000140,32.742777,129.872027,4929,492906,49290699,492906992,4929069922
422420000150,32.926916,129.952333,4929,492937,49293716,492937161,4929371611
422420000160,33.159722,129.73175,4929,492955,49295598,492955982,4929559821
422420000170,33.145277,129.793555,4929,492956,49295673,492956731,4929567314
422420000180,32.771916,129.941722,4929,492917,49291725,492917253,4929172532
424211000001,33.029944,129.927611,4929,492947,49294734,492947343,4929473431
424211000002,33.36925,129.573638,5029,502904,50290445,502904452,5029044524
424212000001,32.750555,129.875527,4929,492917,49291700,492917001,4929170011
431000100000,32.935694,131.083027,4931,493130,49313026,493130262,4931302623
431000200000,32.972388,131.044861,4931,493130,49313063,493130634,4931306341
431000500000,33.121611,131.065888,4931,493150,49315045,493150453,4931504532
431000600000,32.685472,131.150305,4931,493101,49310122,493101221,4931012213
431000700000,32.8795,130.979944,4930,493027,49302758,493027583,4930275832
431000900000,32.61375,130.482666,4830,483073,48307338,483073384,4830733841
431001200000,32.598361,130.703861,4830,483075,48307516,483075163,4830751634
431001300000,32.651166,130.696638,4830,483075,48307585,483075852,4830758521
431001500000,32.639111,130.704638,4830,483075,48307566,483075663,4830756632
431001600000,32.633277,130.701,4830,483075,48307556,483075563,4830755633
431002700000,32.861888,130.83425,4930,493026,49302636,493026362,4930263623
431002800000,32.840194,130.835333,4930,493026,49302606,493026064,4930260644
431003300000,32.879083,130.748972,4930,493025,49302559,493025592,4930255924
431003600000,32.876027,130.853333,4930,493026,49302658,493026581,4930265812
431003700000,32.925527,130.773166,4930,493036,49303611,493036112,4930361122
431003800000,32.979555,130.806805,4930,493036,49303674,493036744,4930367441
431003900000,32.976222,130.812361,4930,493036,49303674,493036742,4930367422
431004100000,32.982166,130.81925,4930,493036,49303675,493036754,4930367543
431004400000,32.254333,130.925583,4830,483037,48303704,483037043,4830370431
431004500000,32.201666,130.030611,4830,483020,48302042,483020421,4830204212
431004600000,32.194833,130.017166,4830,483020,48302031,483020311,4830203114
431004800000,32.982916,130.604666,4930,493034,49303478,493034783,4930347834
431005400000,32.932194,130.549555,4930,493034,49303413,493034134,4930341344
431006000000,32.766,130.701388,4930,493015,49301516,493015163,4930151633
431006100000,32.797416,130.714722,4930,493015,49301557,493015573,4930155731
431006500000,32.781527,130.745611,4930,493015,49301539,493015394,4930153943
431007300000,32.79725,130.706194,4930,493015,49301556,493015563,4930155632
431007700000,32.846944,130.718222,4930,493025,49302517,493025173,4930251732
431008000000,32.823333,130.724777,4930,493015,49301587,493015874,4930158744
431008200000,32.769916,130.716805,4930,493015,49301527,493015271,4930152714
431008400000,32.892777,130.693361,4930,493025,49302575,493025751,4930257512
431009400000,32.786361,130.743222,4930,493015,49301549,493015491,4930154914
431010100000,32.800194,130.749527,4930,493015,49301569,493015692,4930156922
431010300000,32.795222,130.725194,4930,493015,49301558,493015581,4930155813
431010800000,32.808138,130.763111,4930,493016,49301661,493016613,4930166133
431011100000,32.770222,130.724777,4930,493015,49301527,493015272,4930152724
431011300000,32.780694,130.683583,4930,493015,49301534,493015344,4930153441
431011500000,32.809583,130.729777,4930,493015,49301578,493015781,4930157812
431011700000,32.811611,130.688916,4930,493015,49301575,493015751,4930157513
431011800000,32.7795,130.765527,4930,493016,49301631,493016313,4930163131
431012000000,32.786722,130.713222,4930,493015,49301547,493015471,4930154713
431012100000,32.787972,130.712027,4930,493015,49301546,493015464,4930154642
431012200000,32.751,130.686111,4930,493015,49301504,493015042,4930150422
431012600000,32.804027,130.700861,4930,493015,49301566,493015661,4930156613
431012900000,32.821222,130.770777,4930,493016,49301681,493016814,4930168141
431013300000,32.807611,130.746666,4930,493015,49301569,493015694,4930156943
431013600000,32.796111,130.711972,4930,493015,49301556,493015564,4930155642
431013700000,32.794638,130.708583,4930,493015,49301556,493015562,4930155623
431013800000,32.793916,130.70825,4930,493015,49301556,493015562,4930155623
431013900000,32.79325,130.708361,4930,493015,49301556,493015562,4930155621
431014300000,32.797666,130.700666,4930,493015,49301556,493015563,4930155631
431014600000,32.975777,130.446527,4930,493033,49303375,493033752,4930337521
431015100000,33.015222,130.690666,4930,493045,49304515,493045153,4930451534
431015200000,33.009638,130.717194,4930,493045,49304517,493045171,4930451712
431015300000,33.014555,130.698305,4930,493045,49304515,493045154,4930451542
431015500000,33.012194,130.68475,4930,493045,49304514,493045142,4930451424
431015600000,32.905944,130.696111,4930,493025,49302585,493025854,4930258541
431015900000,32.944138,130.7045,4930,493035,49303536,493035361,4930353614
431016900000,32.684888,130.984277,4930,493007,49300728,493007282,4930072821
431017200000,32.393611,130.391222,4830,483043,48304371,483043711,4830437112
431017800000,32.213666,130.75675,4830,483026,48302650,483026504,4830265041
431017900000,32.217694,130.76075,4830,483026,48302660,483026602,4830266022
431018200000,32.209277,130.759111,4830,483026,48302650,483026502,4830265021
431018500000,32.2075,130.398277,4830,483023,48302341,483023414,4830234144
431018700000,32.210083,130.40575,4830,483023,48302352,483023521,4830235212
431019100000,32.317694,130.082694,4830,483030,48303086,483030862,4830308621
431019300000,32.370166,130.185472,4830,483041,48304144,483041442,4830414424
431019700000,32.517694,130.067972,4830,483060,48306025,483060251,4830602512
431019800000,32.511361,130.04175,4830,483060,48306013,483060131,4830601314
431019900000,32.551277,130.677777,4830,483065,48306564,483065641,4830656411
431020300000,32.507123,130.602957,4830,483064,48306408,483064083,4830640833
431020400000,32.508916,130.589833,4830,483064,48306417,483064171,4830641711
431020600000,32.516638,130.626361,4830,483065,48306510,483065103,4830651033
431020700000,32.507707,130.60376,4830,483064,48306408,483064083,4830640834
431021100000,32.497611,130.639777,4830,483055,48305591,483055913,4830559131
431021200000,32.433555,130.180527,4830,483051,48305124,483051241,4830512412
431021300000,32.460027,130.19425,4830,483051,48305155,483051552,4830515521
431021600000,32.449638,130.20025,4830,483051,48305136,483051363,4830513633
434311000001,32.825416,130.703027,4930,493015,49301596,493015961,4930159611
434311000002,32.88425,130.697194,4930,493025,49302565,493025652,4930256522
434311000003,32.787694,130.679916,4930,493015,49301544,493015443,4930154432
434311000004,32.239152,130.929974,4830,483027,48302784,483027843,4830278432
434311000005,32.213759,130.756594,4830,483026,48302650,483026504,4830265041
434311000006,32.215166,130.763416,4830,483026,48302651,483026513,4830265133
434311000007,32.216777,130.762555,4830,483026,48302661,483026611,4830266111
434311000008,32.217888,130.735611,4830,483025,48302568,483025682,4830256822
434311000009,32.212527,130.754944,4830,483026,48302650,483026503,4830265032
434311000010,32.215,130.769111,4830,483026,48302651,483026514,4830265143
434311000011,32.886388,130.822222,4930,493026,49302665,493026652,4930266524
434311000012,32.847222,130.805361,4930,493026,49302614,493026143,4930261432
434311000013,32.883305,130.754861,4930,493026,49302650,493026503,4930265034
434311000014,32.86875,130.797888,4930,493026,49302643,493026432,4930264322
434311000015,32.859,130.730222,4930,493025,49302538,493025381,4930253812
434311000016,32.970222,130.800944,4930,493036,49303664,493036641,4930366413
434311000017,32.875861,130.867694,4930,493026,49302659,493026591,4930265912
434311000018,32.730408,130.761079,4930,493006,49300670,493006704,4930067042
434311000019,32.717638,130.73675,4930,493005,49300568,493005682,4930056822
434311000020,32.698777,130.685055,4930,493005,49300534,493005344,4930053444
434311000021,32.665111,130.718722,4830,483075,48307597,483075973,4830759734
434311000022,32.710861,130.745611,4930,493005,49300559,493005592,4930055923
434311000023,32.797472,130.77625,4930,493016,49301652,493016523,4930165231
434311000024,32.886583,130.823444,4930,493026,49302665,493026652,4930266524
434311000025,32.951583,131.117277,4931,493130,49313049,493130491,4931304912
434311000026,32.950345,131.120914,4931,493130,49313049,493130492,4931304921
434311000027,32.950333,131.120916,4931,493130,49313049,493130492,4931304921
434311000028,32.974527,131.038,4931,493130,49313063,493130633,4931306333
434311000029,32.935805,131.08075,4931,493130,49313026,493130261,4931302614
434311000030,32.827487,131.122816,4931,493110,49311099,493110992,4931109924
434311000031,32.974298,131.039607,4931,493130,49313063,493130633,4931306333
434311000032,32.934055,131.079638,4931,493130,49313026,493130261,4931302612
434311000033,32.978472,131.039833,4931,493130,49313073,493130731,4931307313
434311000034,32.975,131.043388,4931,493130,49313063,493130633,4931306334
434311000035,33.094638,131.072611,4931,493150,49315015,493150152,4931501524
434311000036,32.818555,131.126333,4931,493111,49311180,493111801,4931118011
434311000037,32.817444,131.127861,4931,493111,49311180,493111801,4931118011
434311000038,32.908055,130.993083,4930,493027,49302789,493027893,4930278934
434312000001,32.794305,130.729305,4930,493015,49301558,493015581,4930155814
434312000002,32.804722,130.716055,4930,493015,49301567,493015673,4930156732
434312000003,32.415638,130.265333,4830,483042,48304291,483042913,4830429133
434312000004,32.7821,130.798669,4930,493016,49301633,493016334,4930163344
434312000005,32.782975,130.798725,4930,493016,49301633,493016334,4930163344
434312000007,32.793916,130.816805,4930,493016,49301655,493016551,4930165514
434312000009,32.709722,130.675527,4930,493005,49300554,493005541,4930055411
434312000010,32.933308,131.111856,4931,493130,49313018,493130184,4931301844
441000100000,33.223833,131.6545,4931,493165,49316562,493165623,4931656234
441000200000,33.211722,131.548388,4931,493164,49316453,493164532,4931645324
441000300000,33.242277,131.611444,4931,493164,49316498,493164982,4931649822
441000400000,33.228346,131.594804,4931,493164,49316477,493164772,4931647723
441000500000,33.243429,131.683685,4931,493165,49316594,493165942,4931659421
441000600000,33.243291,131.703377,4931,493165,49316596,493165961,4931659612
441000700000,33.161611,131.654555,4931,493155,49315592,493155921,4931559214
441000800000,33.235305,131.608833,4931,493164,49316488,493164882,4931648821
441000900000,33.241333,131.611277,4931,493164,49316488,493164884,4931648844
441001000000,33.219708,131.608636,4931,493164,49316468,493164682,4931646823
441001100000,33.186861,131.611027,4931,493164,49316428,493164282,4931642824
441001200000,33.170527,131.628027,4931,493165,49316500,493165001,4931650013
441001300000,33.238138,131.7525,4931,493166,49316680,493166803,4931668031
441001500000,33.151188,131.644803,4931,493155,49315581,493155812,4931558121
441001600000,33.243972,131.633972,4931,493165,49316590,493165902,4931659023
441001700000,33.229416,131.653138,4931,493165,49316572,493165723,4931657232
441001800000,33.241263,131.693434,4931,493165,49316585,493165853,4931658534
441001900000,33.241902,131.693545,4931,493165,49316595,493165951,4931659512
441002000000,33.255984,131.71857,4931,493175,49317507,493175073,4931750732
441002100000,33.213403,131.598165,4931,493164,49316457,493164574,4931645742
441002200000,33.210805,131.585555,4931,493164,49316456,493164562,4931645624
441002300000,33.200777,131.602222,4931,493164,49316448,493164481,4931644811
441002400000,33.242027,131.627972,4931,493165,49316590,493165901,4931659011
441002500000,33.209876,131.596666,4931,493164,49316457,493164572,4931645721
441002600000,33.219555,131.617722,4931,493164,49316469,493164691,4931646914
441002700000,33.189766,131.573168,4931,493164,49316425,493164254,4931642544
441002800000,33.196016,131.607082,4931,493164,49316438,493164384,4931643841
441002900000,33.234555,131.637638,4931,493165,49316581,493165811,4931658111
441003000000,33.2395,131.623527,4931,493164,49316489,493164894,4931648942
441003100000,33.247205,131.601913,4931,493164,49316498,493164983,4931649831
441003200000,33.238666,131.614583,4931,493164,49316489,493164893,4931648931
441003300000,33.230722,131.553361,4931,493164,49316474,493164743,4931647432
441003400000,33.238944,131.600805,4931,493164,49316488,493164883,4931648831
441003500000,33.216903,131.589305,4931,493164,49316467,493164671,4931646711
441003600000,33.231319,131.677352,4931,493165,49316574,493165743,4931657433
441003700000,33.215138,131.563111,4931,493164,49316455,493164553,4931645533
441003800000,33.252931,131.865169,4931,493176,49317609,493176091,4931760913
441003900000,33.229833,131.602305,4931,493164,49316478,493164783,4931647831
441004000000,33.244277,131.638888,4931,493165,49316591,493165911,4931659113
441004100000,33.213277,131.616083,4931,493164,49316459,493164593,4931645932
441004200000,33.235805,131.610083,4931,493164,49316488,493164882,4931648824
441004300000,33.212083,131.6345,4931,493165,49316550,493165502,4931655024
441004400000,33.224333,131.636777,4931,493165,49316560,493165604,4931656044
441004600000,33.243705,131.597164,4931,493164,49316497,493164972,4931649722
441004700000,33.196305,131.564777,4931,493164,49316435,493164353,4931643531
441004800000,33.20525,131.608277,4931,493164,49316448,493164484,4931644841
441004900000,33.233956,131.594193,4931,493164,49316487,493164872,4931648721
441005000000,33.201,131.536333,4931,493164,49316442,493164422,4931644222
441005100000,33.192,131.613694,4931,493164,49316439,493164391,4931643911
441005200000,33.228457,131.617191,4931,493164,49316479,493164791,4931647914
441005300000,33.221611,131.700861,4931,493165,49316566,493165663,4931656631
441005400000,33.236527,131.609777,4931,493164,49316488,493164882,4931648824
441005500000,33.203444,131.606583,4931,493164,49316448,493164482,4931644823
441005600000,33.275,131.494027,4931,493173,49317329,493173294,4931732943
441005700000,33.313779,131.483365,4931,493173,49317378,493173784,4931737841
441005900000,33.273784,131.506781,4931,493174,49317420,493174204,4931742043
441006000000,33.269583,131.492944,4931,493173,49317329,493173291,4931732914
441006100000,33.277,131.500444,4931,493174,49317430,493174301,4931743011
441006200000,33.30117,131.487615,4931,493173,49317369,493173691,4931736911
441006300000,33.29742,131.478838,4931,493173,49317358,493173583,4931735832
441006400000,33.284144,131.496143,4931,493173,49317349,493173492,4931734921
441006500000,33.322805,131.494916,4931,493173,49317389,493173894,4931738941
441006600000,33.324361,131.491363,4931,493173,49317389,493173893,4931738934
441006700000,33.302669,131.474671,4931,493173,49317367,493173672,4931736724
441006800000,33.270277,131.446472,4931,493173,49317325,493173252,4931732523
441006900000,33.31453,131.498363,4931,493173,49317379,493173794,4931737942
441007000000,33.298308,131.474588,4931,493173,49317357,493173574,4931735744
441007100000,33.279277,131.498666,4931,493173,49317339,493173394,4931733942
441007200000,33.29692,131.47245,4931,493173,49317357,493173574,4931735742
441007300000,33.316834,131.461144,4931,493173,49317386,493173862,4931738622
441007400000,33.283111,131.489833,4931,493173,49317339,493173393,4931733933
441007500000,33.27845,131.490532,4931,493173,49317339,493173391,4931733913
441007600000,33.335194,131.482891,5031,503103,50310308,503103082,5031030821
441007700000,33.333499,131.482614,5031,503103,50310308,503103082,5031030821
441007800000,33.288361,131.501722,4931,493174,49317440,493174403,4931744031
441007900000,33.299083,131.475694,4931,493173,49317358,493173583,4931735833
441008000000,33.293948,131.456507,4931,493173,49317356,493173562,4931735623
441008100000,33.309166,131.498888,4931,493173,49317379,493173792,4931737922
441008200000,33.2787,131.494754,4931,493173,49317339,493173392,4931733923
441008300000,33.605576,131.180099,5031,503131,50313124,503131243,5031312432
441008400000,33.580777,131.213972,5031,503121,50312197,503121973,5031219731
441008500000,33.598194,131.192527,5031,503131,50313115,503131153,5031311534
441008600000,33.595828,131.210902,5031,503131,50313116,503131162,5031311624
441008700000,33.596833,131.18725,5031,503131,50313114,503131144,5031311442
441008800000,33.550694,131.216583,5031,503121,50312167,503121671,5031216712
441008900000,33.582996,131.202987,5031,503121,50312196,503121963,5031219633
441009000000,33.593133,131.212735,5031,503131,50313117,503131171,5031311711
441009200000,33.566831,131.223069,5031,503121,50312187,503121872,5031218722
441009300000,33.5955,131.190083,5031,503131,50313115,503131151,5031311513
441009500000,33.326944,130.938166,4930,493077,49307795,493077951,4930779511
441009600000,33.326601,130.931799,4930,493077,49307794,493077942,4930779421
441009700000,33.325472,130.931333,4930,493077,49307794,493077942,4930779421
441009800000,33.32025,130.934166,4930,493077,49307784,493077842,4930778423
441009900000,33.314527,130.926277,4930,493077,49307774,493077743,4930777431
441010000000,33.314611,130.934944,4930,493077,49307774,493077744,4930777444
441010100000,33.317166,130.936833,4930,493077,49307784,493077842,4930778422
441010200000,33.331916,130.935416,4930,493077,49307794,493077944,4930779444
441010300000,33.302576,130.921523,4930,493077,49307763,493077632,4930776323
441010400000,33.32488,130.924272,4930,493077,49307783,493077834,4930778344
441010500000,33.317214,130.927938,4930,493077,49307784,493077841,4930778411
441010600000,33.34875,130.938583,5030,503007,50300715,503007153,5030071533
441010700000,33.321055,130.943333,4930,493077,49307785,493077853,4930778532
441010800000,33.330129,130.938687,4930,493077,49307795,493077953,4930779531
441010900000,33.312131,130.940493,4930,493077,49307775,493077751,4930777513
441011000000,33.33699,130.94002,5030,503007,50300705,503007051,5030070513
441011100000,33.313083,130.93,4930,493077,49307774,493077743,4930777432
441011200000,32.96275,131.879305,4931,493137,49313750,493137503,4931375032
441011300000,32.968768,131.897374,4931,493137,49313761,493137612,4931376124
441011400000,32.967055,131.907027,4931,493137,49313762,493137622,4931376221
441011500000,32.968472,131.899972,4931,493137,49313761,493137612,4931376122
441011600000,32.962796,131.906568,4931,493137,49313752,493137524,4931375241
441011700000,32.960194,131.904722,4931,493137,49313752,493137521,4931375212
441011900000,32.962,131.861583,4931,493136,49313658,493136582,4931365824
441012000000,32.800777,131.924861,4931,493117,49311763,493117632,4931176322
441012100000,33.126804,131.776377,4931,493156,49315652,493156521,4931565211
441012300000,33.122472,131.799305,4931,493156,49315643,493156434,4931564342
